1407618770 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407621505 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407621822 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407622153 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407622316 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407624510 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407625621 3175 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407625658 3195 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407625776 3197 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407626530 3217 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407630638 3306 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407693647 3526 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407693756 3533 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407715522 3950 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407715584 3950 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407716156 3979 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407717010 21995 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407870070 24422 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407890353 24481 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407899425 25110 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1407983548 25352 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408321928 26129 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408322368 26149 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408322565 26149 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408400733 26171 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408401730 26171 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408415745 26318 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408420026 26319 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408424487 26321 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408424587 26326 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408424798 26327 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408425009 26328 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408425112 26328 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1408425169 26328 0 0 0 0 0 0 0 0 0 0 0 0 0 0
