1370276182 0 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1370871006 2 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1370877217 6 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1370877544 7 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1370878435 9 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1370878606 11 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1370947568 40 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1372265678 97 0 0 119254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1375993052 97 0 0 119256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1376559456 98 0 0 119256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1376677929 99 0 0 119256 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1376925396 106 0 0 119256 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1376926567 109 0 0 119256 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1376927170 115 0 0 119256 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1376928743 118 0 0 119256 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1376930611 120 0 0 119256 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1377130308 120 0 0 119256 0 0 6 216 0 0 0 0 0 0 0 0 0 0 0 0
1377138995 122 0 0 119256 0 0 6 216 0 0 0 0 0 0 0 0 0 0 0 70
1377202565 123 0 0 119256 0 0 6 216 0 0 0 0 0 0 0 0 0 0 0 70
1377203035 123 0 0 119256 0 0 6 216 0 0 0 0 0 0 0 0 0 0 0 70
1377205573 126 0 0 119256 0 0 6 216 0 0 0 0 0 0 0 0 0 0 0 70
1377263567 126 0 0 119256 0 0 6 216 0 0 0 0 0 0 0 0 0 0 0 70
1377288989 126 0 0 119256 0 0 6 217 0 0 0 0 0 0 0 0 0 0 0 70
1377289013 126 0 0 119256 0 0 6 217 0 0 0 0 0 0 0 0 0 0 0 70
1377290703 126 0 0 119256 0 0 6 218 0 0 0 0 0 0 0 0 0 0 0 70
1377291630 126 0 0 119256 0 0 6 218 0 0 0 0 0 0 0 0 0 0 0 70
1377296458 126 0 0 119259 0 0 6 218 0 0 0 0 0 0 0 0 0 0 0 70
1377550477 126 0 0 119259 0 0 6 218 0 0 0 0 0 0 0 0 0 0 0 70
1377689851 126 0 0 119259 0 0 6 218 0 0 0 0 0 0 0 0 0 0 0 70
1377690211 126 0 0 119259 0 0 6 218 0 0 0 0 0 0 0 0 0 0 0 70
1377706641 126 0 0 119259 0 0 6 927 0 0 0 0 0 0 0 0 0 0 0 70
1377706665 126 0 0 119259 0 0 6 927 0 0 0 0 0 0 0 0 0 0 0 70
1377711181 126 0 0 119259 0 0 6 933 0 0 0 0 0 0 0 0 0 0 0 70
1377809344 126 0 0 119259 0 0 6 1570 0 0 0 0 0 0 0 0 0 0 0 70
1377809589 126 0 0 119259 0 0 6 1570 0 0 0 0 0 0 0 0 0 0 0 70
1377815781 126 0 0 119259 0 0 6 1831 0 0 0 0 0 0 0 0 0 0 0 70
1377905774 126 0 0 119259 0 0 6 1906 0 0 0 0 0 0 0 0 0 0 0 70
1377907331 126 0 0 119259 0 0 6 3225 0 0 0 0 0 0 0 0 0 0 0 70
1378491271 126 0 0 119259 0 0 6 3225 0 0 0 0 0 0 0 0 0 0 0 70
1378500540 126 0 0 119259 0 0 6 3245 0 0 0 0 0 0 0 0 0 0 0 70
1378508174 126 0 0 119259 0 0 6 3401 0 0 0 0 0 0 0 0 0 0 0 70
1378508249 126 0 0 119259 0 0 6 3401 0 0 0 0 0 0 0 0 0 0 0 70
1378776600 126 0 0 119259 0 0 6 3515 0 0 0 0 0 0 0 0 0 0 0 70
1378857129 126 0 0 119259 0 0 6 3986 0 0 0 0 0 0 0 0 0 0 0 70
1378858565 126 0 0 119259 0 0 6 3986 0 0 0 0 0 0 0 0 0 0 0 70
1378932216 126 0 0 119259 0 0 6 4170 0 0 0 0 0 0 0 0 0 0 0 70
1378933379 126 0 0 119259 0 0 6 4255 0 0 0 0 0 0 0 0 0 0 0 70
1378937653 126 0 0 119259 0 0 6 4345 0 0 0 0 0 0 0 0 0 0 0 70
1378939813 126 0 0 119259 0 0 6 4452 0 0 0 0 0 0 0 0 0 0 0 70
